STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
51,003,011100,1,1325,+38.069704,-078.671059
51,003,011100,2,2344,+38.059556,-078.683128
51,003,011100,3,588,+38.050777,-078.707787
51,003,011100,4,2112,+38.069338,-078.715416
51,003,011100,5,655,+38.078539,-078.703741
51,003,011201,1,1113,+38.055517,-078.764770
51,003,011201,2,1273,+38.015013,-078.747409
51,003,011201,3,1706,+37.976695,-078.699970
51,003,011202,1,2498,+37.997779,-078.563518
51,003,011202,2,915,+37.947718,-078.638978
51,003,011301,1,912,+37.989836,-078.512343
51,003,011301,2,1307,+37.952923,-078.535463
51,003,011301,3,1912,+37.928393,-078.433879
51,003,011301,4,1259,+37.877417,-078.503715
51,003,011302,1,2168,+38.010827,-078.521701
51,003,011302,2,1597,+37.999703,-078.521351
51,003,011303,1,2470,+38.004002,-078.501229
51,003,011303,2,1268,+38.001969,-078.487819
51,003,011400,1,1126,+37.838094,-078.564113
51,003,011400,2,697,+37.801896,-078.496813
51,003,011400,3,1411,+37.794078,-078.606198
51,003,011400,4,1117,+37.871542,-078.663102
51,005,070100,1,822,+37.814563,-079.835244
51,005,070100,2,1009,+37.820892,-079.827867
51,005,070100,3,880,+37.822473,-079.821181
51,005,070100,4,1248,+37.820340,-079.806966
51,005,080100,1,1505,+37.832312,-079.758815
51,005,080100,2,863,+37.803921,-079.788298
51,005,080100,3,994,+37.797554,-079.854519
51,005,080201,1,1485,+37.856180,-079.975289
51,005,080201,2,1357,+37.802211,-079.941412
51,005,080202,1,1233,+37.701016,-080.062816
51,005,080202,2,654,+37.721096,-079.973339
51,005,080202,3,742,+37.766317,-079.970964
51,005,080301,1,1905,+37.849131,-080.048652
51,005,080302,1,904,+37.777974,-080.133003
51,005,080302,2,649,+37.675848,-080.176621
51,007,930100,1,1455,+37.424943,-077.906301
51,007,930100,2,1475,+37.370545,-077.950018
51,007,930100,3,1437,+37.414493,-078.048006
51,007,930100,4,1304,+37.361946,-078.157139
51,007,930100,5,1242,+37.328467,-078.080663
51,007,930200,1,1093,+37.284158,-078.035627
51,007,930200,2,1814,+37.340665,-077.941368
51,007,930200,3,1430,+37.285925,-077.922703
51,007,930200,4,1440,+37.248679,-077.807312
51,009,010100,1,1451,+37.632807,-078.990363
51,009,010100,2,1322,+37.666729,-079.065736
51,009,010100,3,983,+37.683213,-079.153383
51,009,010100,4,1532,+37.600928,-079.268518
51,009,010200,1,2110,+37.574727,-079.109454
51,009,010200,2,1369,+37.592549,-079.039780
51,009,010200,3,1516,+37.566300,-079.067557
51,009,010200,4,2243,+37.549080,-078.998569
51,009,010300,1,2658,+37.510749,-079.187685
51,009,010300,2,819,+37.502336,-079.146067
51,009,010401,1,2036,+37.500197,-079.117567
51,009,010401,2,1339,+37.495025,-079.074717
51,009,010402,1,2101,+37.474555,-079.099324
51,009,010402,2,932,+37.476201,-079.133840
51,009,010502,1,823,+37.413449,-079.121321
51,009,010503,1,725,+37.421035,-079.128870
51,009,010503,2,1598,+37.444184,-079.130814
51,009,010504,1,3160,+37.448450,-079.101006
51,009,010504,2,878,+37.433490,-079.118125
51,009,010600,1,1559,+37.472853,-079.050202
51,009,010600,2,1199,+37.426822,-079.090502
51,011,040100,1,987,+37.363432,-078.813067
51,011,040100,2,1430,+37.384173,-078.858060
51,011,040100,3,2140,+37.333960,-078.876426
51,011,040100,4,767,+37.352855,-078.825695
51,011,040100,5,1126,+37.329102,-078.824088
51,011,040200,1,999,+37.461876,-078.779793
51,011,040200,2,1203,+37.449064,-078.863800
51,011,040200,3,2000,+37.402527,-078.957935
51,011,040300,1,1144,+37.371122,-078.711573
51,011,040300,2,827,+37.310473,-078.750301
51,011,040300,3,1500,+37.271283,-078.834945
51,011,040300,4,850,+37.271475,-078.705552
51,013,100100,1,1098,+38.893938,-077.165570
51,013,100100,2,750,+38.898409,-077.159924
51,013,100100,3,1132,+38.898033,-077.150550
51,013,100100,4,1692,+38.894166,-077.154049
51,013,100200,1,1010,+38.904223,-077.153428
51,013,100200,2,1662,+38.907510,-077.144068
51,013,100200,3,609,+38.904856,-077.135382
51,013,100200,4,989,+38.900590,-077.131711
51,013,100200,5,777,+38.899462,-077.137110
51,013,100200,6,972,+38.898704,-077.143192
51,013,100300,1,1340,+38.923830,-077.129541
51,013,100300,2,1578,+38.918234,-077.128382
51,013,100300,3,1188,+38.913022,-077.137853
51,013,100300,4,644,+38.911976,-077.129230
51,013,100300,5,1463,+38.910867,-077.121928
51,013,100400,1,1387,+38.918659,-077.115463
51,013,100400,2,781,+38.909741,-077.106981
51,013,100400,3,1334,+38.902632,-077.098751
51,013,100500,1,1229,+38.898361,-077.102284
51,013,100500,2,794,+38.900996,-077.109606
51,013,100500,3,1247,+38.903585,-077.116317
51,013,100500,4,1035,+38.900796,-077.124172
51,013,100600,1,1061,+38.894187,-077.104738
51,013,100600,2,842,+38.893809,-077.109974
51,013,100600,3,1173,+38.895511,-077.113384
51,013,100700,1,1536,+38.896758,-077.116530
51,013,100700,2,680,+38.890842,-077.116902
51,013,100700,3,735,+38.884410,-077.123337
51,013,100700,4,791,+38.888694,-077.121921
51,013,100700,5,567,+38.896882,-077.120206
51,013,100700,6,840,+38.894378,-077.122983
51,013,100800,1,763,+38.895917,-077.128102
51,013,100800,2,762,+38.892771,-077.127038
51,013,100900,1,1370,+38.891439,-077.133578
51,013,100900,2,752,+38.886157,-077.130409
51,013,100900,3,845,+38.882127,-077.130580
51,013,100900,4,1125,+38.882347,-077.135614
51,013,101000,1,802,+38.893454,-077.141669
51,013,101000,2,751,+38.890262,-077.138712
51,013,101000,3,796,+38.883565,-077.140308
51,013,101000,4,729,+38.887105,-077.142809
51,013,101100,1,942,+38.890345,-077.148156
51,013,101100,2,952,+38.886186,-077.149789
51,013,101100,3,1370,+38.879624,-077.150028
51,013,101100,4,916,+38.885311,-077.160469
51,013,101100,5,979,+38.889162,-077.157193
51,013,101200,1,1842,+38.870516,-077.138130
51,013,101200,2,905,+38.875978,-077.139401
51,013,101200,3,790,+38.877369,-077.143515
51,013,101300,1,973,+38.878064,-077.129705
51,013,101300,2,777,+38.873121,-077.129516
51,013,101300,3,729,+38.870003,-077.114509
51,013,101300,4,1277,+38.877176,-077.115723
51,013,101300,5,1325,+38.874747,-077.122790
51,013,101300,6,1010,+38.870213,-077.121527
51,013,101401,1,1225,+38.882423,-077.117278
51,013,101402,1,686,+38.886101,-077.112236
51,013,101402,2,859,+38.884101,-077.114357
51,013,101402,3,1167,+38.883773,-077.111245
51,013,101403,1,1496,+38.881100,-077.113074
51,013,101403,2,396,+38.881657,-077.111098
51,013,101403,3,1545,+38.880877,-077.109770
51,013,101403,4,2172,+38.882001,-077.108554
51,013,101404,1,4255,+38.882054,-077.105395
51,013,101500,1,1620,+38.896647,-077.088668
51,013,101500,2,1008,+38.892760,-077.088842
51,013,101500,3,1308,+38.888523,-077.096113
51,013,101500,4,1052,+38.888252,-077.103629
51,013,101500,5,858,+38.893065,-077.096798
51,013,101500,6,1255,+38.896368,-077.092946
51,013,101601,1,727,+38.898859,-077.082207
51,013,101601,2,586,+38.899370,-077.077654
51,013,101602,1,940,+38.895122,-077.084347
51,013,101602,2,640,+38.893332,-077.082990
51,013,101603,1,743,+38.895201,-077.079753
51,013,101603,2,2210,+38.896377,-077.076827
51,013,101603,3,573,+38.896214,-077.069558
51,013,101701,1,821,+38.888320,-077.081176
51,013,101701,2,1513,+38.889560,-077.081508
51,013,101701,3,775,+38.889860,-077.083265
51,013,101701,4,1057,+38.891234,-077.081838
51,013,101702,1,2040,+38.892967,-077.069606
51,013,101702,2,1566,+38.892712,-077.074515
51,013,101702,3,1359,+38.892462,-077.077957
51,013,101703,1,1050,+38.888897,-077.076772
51,013,101703,2,1274,+38.889198,-077.073103
51,013,101801,1,2662,+38.885794,-077.092859
51,013,101802,1,969,+38.889753,-077.086369
51,013,101802,2,1465,+38.888506,-077.086218
51,013,101802,3,1283,+38.887412,-077.084840
51,013,101802,4,1358,+38.886019,-077.086505
51,013,101802,5,997,+38.887312,-077.088928
51,013,101803,1,673,+38.882015,-077.090402
51,013,101803,2,835,+38.882634,-077.086093
51,013,101803,3,945,+38.878569,-077.085799
51,013,101803,4,1429,+38.876472,-077.089318
51,013,101900,1,896,+38.882921,-077.096223
51,013,101900,2,1211,+38.875991,-077.097303
51,013,101900,3,648,+38.879998,-077.100702
51,013,102001,1,1055,+38.874564,-077.111286
51,013,102001,2,1193,+38.876042,-077.110033
51,013,102002,1,1334,+38.878587,-077.105156
51,013,102003,1,1557,+38.870877,-077.109786
51,013,102003,2,1972,+38.872509,-077.106369
51,013,102003,3,841,+38.874498,-077.104250
51,013,102100,1,798,+38.860558,-077.126777
51,013,102100,2,1468,+38.864583,-077.124491
51,013,102200,1,1103,+38.857342,-077.122198
51,013,102200,2,1779,+38.854914,-077.120337
51,013,102200,3,689,+38.859702,-077.115784
51,013,102200,4,1719,+38.858257,-077.117164
51,013,102200,5,2285,+38.856158,-077.115796
51,013,102301,1,882,+38.865084,-077.109954
51,013,102301,2,582,+38.867607,-077.098993
51,013,102302,1,671,+38.859418,-077.110943
51,013,102302,2,992,+38.858530,-077.108230
51,013,102302,3,932,+38.860191,-077.104795
51,013,102302,4,1318,+38.862559,-077.097039
51,013,102400,1,856,+38.870444,-077.081928
51,013,102400,2,989,+38.871263,-077.086014
51,013,102400,3,1037,+38.868456,-077.092945
51,013,102400,4,637,+38.870733,-077.094628
51,013,102500,1,1498,+38.866297,-077.076376
51,013,102500,2,1794,+38.866045,-077.084305
51,013,102500,3,881,+38.864792,-077.090900
51,013,102600,1,2190,+38.858475,-077.095307
51,013,102600,2,989,+38.852443,-077.093226
51,013,102701,1,2573,+38.855976,-077.103377
51,013,102701,2,810,+38.855941,-077.099332
51,013,102702,1,925,+38.849872,-077.097107
51,013,102702,2,839,+38.852097,-077.099756
51,013,102801,1,2026,+38.852154,-077.116765
51,013,102801,2,861,+38.853821,-077.112960
51,013,102801,3,906,+38.852679,-077.110189
51,013,102801,4,801,+38.855213,-077.108038
51,013,102801,5,1022,+38.853095,-077.105177
51,013,102801,6,774,+38.847796,-077.108979
51,013,102802,1,609,+38.846816,-077.102565
51,013,102802,2,625,+38.844402,-077.106325
51,013,102901,1,1058,+38.839756,-077.100911
51,013,102901,2,959,+38.842720,-077.101476
51,013,102901,3,723,+38.837311,-077.098086
51,013,102902,1,2651,+38.839893,-077.089878
51,013,102902,2,1810,+38.841425,-077.095788
51,013,103000,1,1120,+38.832541,-077.091743
51,013,103000,2,707,+38.836238,-077.088397
51,013,103000,3,1266,+38.831064,-077.087415
51,013,103100,1,2293,+38.853040,-077.083569
51,013,103100,2,1547,+38.847705,-077.084496
51,013,103100,3,1358,+38.847820,-077.090947
51,013,103200,1,1303,+38.863661,-077.079334
51,013,103200,2,1435,+38.861522,-077.080164
51,013,103200,3,896,+38.859456,-077.082931
51,013,103200,4,1672,+38.859119,-077.087826
51,013,103300,1,979,+38.862489,-077.072775
51,013,103300,2,1258,+38.862652,-077.076115
51,013,103401,1,646,+38.878795,-077.081669
51,013,103402,1,943,+38.859836,-077.050192
51,013,103402,2,1110,+38.854725,-077.051641
51,013,103402,3,1152,+38.843229,-077.051648
51,013,103402,4,1133,+38.851130,-077.051018
51,013,103402,5,893,+38.857874,-077.049098
51,013,103501,1,1068,+38.863851,-077.066120
51,013,103501,2,1464,+38.863934,-077.064286
51,013,103501,3,924,+38.860212,-077.064962
51,013,103502,1,2179,+38.862507,-077.059628
51,013,103502,2,1171,+38.858906,-077.058125
51,013,103503,1,2085,+38.862092,-077.052928
51,013,103503,2,2024,+38.858566,-077.054471
51,013,103601,1,873,+38.855114,-077.063211
51,013,103601,2,732,+38.854282,-077.059486
51,013,103601,3,853,+38.852101,-077.055784
51,013,103602,1,634,+38.856326,-077.054469
51,013,103602,2,576,+38.854824,-077.054170
51,013,103700,1,906,+38.855459,-077.068555
51,013,103700,2,1510,+38.848141,-077.061393
51,013,103800,1,2717,+38.846479,-077.075744
51,013,103800,2,815,+38.845328,-077.069481
51,013,103800,3,801,+38.848789,-077.070838
51,013,980100,1,2,+38.876887,-077.067648
51,013,980200,1,4,+38.845799,-077.049771
51,015,070100,1,1253,+38.087644,-079.345893
51,015,070100,2,740,+38.080528,-079.386963
51,015,070100,3,822,+38.232673,-079.360173
51,015,070100,4,1153,+38.063408,-079.363406
51,015,070200,1,1491,+38.276373,-079.099622
51,015,070200,2,1078,+38.365550,-079.117153
51,015,070200,3,1185,+38.342529,-079.067038
51,015,070300,1,1882,+38.288030,-078.987713
51,015,070300,2,1385,+38.251433,-078.965357
51,015,070300,3,2821,+38.279814,-078.912006
51,015,070400,1,1779,+38.205892,-078.885496
51,015,070400,2,1870,+38.210607,-078.825146
51,015,070400,3,1658,+38.168547,-078.836829
51,015,070500,1,690,+38.154045,-078.885640
51,015,070500,2,1303,+38.119814,-078.886504
51,015,070500,3,1870,+38.128016,-078.837201
51,015,070500,4,1377,+38.085024,-078.845296
51,015,070600,1,3863,+38.118058,-078.964974
51,015,070600,2,1090,+38.117916,-078.995136
51,015,070600,3,1711,+38.107077,-079.000753
51,015,070600,4,1119,+38.096504,-078.936618
51,015,070600,5,1435,+38.081255,-078.953662
51,015,070700,1,975,+38.217989,-079.058351
51,015,070700,2,1524,+38.213662,-079.006241
51,015,070700,3,2027,+38.198139,-079.012622
51,015,070700,4,980,+38.186042,-078.986490
51,015,070700,5,1183,+38.179756,-078.959711
51,015,070800,1,1423,+38.245652,-079.208223
51,015,070800,2,1133,+38.220812,-079.122651
51,015,070800,3,1149,+38.200884,-079.148336
51,015,070800,4,839,+38.151630,-079.129715
51,015,070800,5,970,+38.172141,-079.184729
51,015,070800,6,752,+38.208722,-079.216253
51,015,070900,1,1531,+38.106047,-079.143432
51,015,070900,2,1154,+38.112786,-079.079409
51,015,070900,3,667,+38.118163,-079.061509
51,015,070900,4,1584,+38.074137,-079.087384
51,015,071000,1,973,+38.046481,-079.249281
51,015,071000,2,1231,+38.003087,-079.193053
51,015,071000,3,2147,+37.998019,-079.134209
51,015,071000,4,1588,+37.954339,-079.165873
51,015,071101,1,763,+38.043419,-079.035153
51,015,071101,2,1167,+38.031446,-079.022265
51,015,071101,3,2700,+38.054552,-079.012891
51,015,071102,1,894,+38.001278,-079.009772
51,015,071102,2,2554,+38.003410,-079.036968
51,015,071102,3,1161,+38.009307,-079.066300
51,015,071102,4,1126,+38.036930,-079.063179
51,015,071200,1,1642,+38.060135,-078.963271
51,015,071200,2,2217,+38.014607,-078.967539
51,015,071200,3,1065,+38.015137,-078.929554
51,015,071200,4,1056,+37.963838,-078.980936
51,017,920100,1,844,+37.955510,-079.666555
51,017,920100,2,1435,+38.096983,-079.677233
51,017,920100,3,836,+38.022665,-079.809054
51,017,920100,4,1037,+37.992433,-079.876171
51,017,920100,5,579,+37.951297,-079.859888
51,019,030101,1,3691,+37.410055,-079.279341
51,019,030101,2,1223,+37.476896,-079.269862
51,019,030101,3,1725,+37.451880,-079.266698
51,019,030103,1,2648,+37.386438,-079.301496
51,019,030103,2,2571,+37.383644,-079.253457
51,019,030104,1,2973,+37.355704,-079.273857
51,019,030104,2,1401,+37.331543,-079.279942
51,019,030201,1,1736,+37.388602,-079.382302
51,019,030201,2,2183,+37.330467,-079.365834
51,019,030201,3,4142,+37.336200,-079.311043
51,019,030202,1,1699,+37.287053,-079.336332
51,019,030202,2,1998,+37.260153,-079.444644
51,019,030202,3,1895,+37.190094,-079.424148
51,019,030300,1,1925,+37.470063,-079.477214
51,019,030300,2,1814,+37.462536,-079.415964
51,019,030401,1,1047,+37.385980,-079.628919
51,019,030401,2,1173,+37.368228,-079.534132
51,019,030401,3,685,+37.372966,-079.472941
51,019,030402,1,1121,+37.342282,-079.639680
51,019,030402,2,2205,+37.316187,-079.573663
51,019,030402,3,949,+37.247086,-079.544436
51,019,030402,4,1414,+37.304892,-079.492958
51,019,030402,5,1101,+37.335150,-079.457278
51,019,030501,1,1885,+37.156843,-079.530390
51,019,030501,2,2190,+37.230025,-079.629772
51,019,030503,1,843,+37.116360,-079.621548
51,019,030503,2,720,+37.080714,-079.583425
51,019,030503,3,847,+37.075976,-079.550873
51,019,030504,1,1628,+37.176097,-079.680590
51,019,030504,2,1390,+37.158874,-079.633580
51,019,030601,1,1629,+37.238698,-079.720413
51,019,030601,2,835,+37.209175,-079.754889
51,019,030601,3,1038,+37.206273,-079.725719
51,019,030602,1,1486,+37.267775,-079.824882
51,019,030602,2,1398,+37.237147,-079.823220
51,019,030602,3,784,+37.249221,-079.777930
51,019,030603,1,669,+37.264576,-079.724807
51,019,030603,2,2016,+37.289638,-079.790104
51,019,030604,1,1400,+37.289754,-079.685866
51,019,030604,2,1288,+37.321421,-079.754638
51,019,030605,1,1314,+37.354307,-079.718787
51,019,030605,2,785,+37.389026,-079.723333
51,019,030605,3,1212,+37.420315,-079.716322
51,021,040100,1,1126,+37.239678,-081.047282
51,021,040100,2,920,+37.161640,-081.002608
51,021,040100,3,1855,+37.126670,-080.978831
51,021,040200,1,1058,+37.138514,-081.180040
51,021,040200,2,829,+37.217238,-081.174679
51,021,040200,3,1036,+37.046673,-081.248944
51,023,040100,1,1170,+37.746466,-079.800219
51,023,040100,2,661,+37.634604,-079.765078
51,023,040100,3,947,+37.600825,-079.885879
51,023,040100,4,720,+37.579791,-079.799584
51,023,040200,1,892,+37.542053,-079.693435
51,023,040200,2,826,+37.571591,-079.632548
51,023,040200,3,1517,+37.497066,-079.764582
51,023,040200,4,1059,+37.510001,-079.690949
51,023,040301,1,1649,+37.515635,-079.848804
51,023,040301,2,1305,+37.475947,-079.870859
51,023,040302,1,2085,+37.478092,-079.962901
51,023,040302,2,1242,+37.407499,-079.937320
51,023,040302,3,2542,+37.423061,-079.917169
51,023,040302,4,1698,+37.450397,-079.902102
51,023,040401,1,2201,+37.429040,-079.846277
51,023,040402,1,781,+37.386805,-079.885003
51,023,040402,2,900,+37.366372,-079.912337
51,023,040402,3,1101,+37.357607,-079.892333
51,023,040402,4,2116,+37.352492,-079.901052
51,023,040501,1,2437,+37.350131,-079.867603
51,023,040501,2,2165,+37.363357,-079.838331
51,023,040501,3,1728,+37.385545,-079.818657
51,023,040502,1,751,+37.337613,-079.834598
51,023,040502,2,655,+37.364327,-079.803571
51,025,930100,1,595,+36.944755,-077.951107
51,025,930100,2,1140,+36.858577,-077.944958
51,025,930100,3,791,+36.926332,-077.828576
51,025,930100,4,1137,+36.871966,-077.782212
51,025,930201,1,1477,+36.787010,-077.844020
51,025,930201,2,844,+36.808071,-077.738658
51,025,930202,1,1715,+36.779782,-077.819858
51,025,930203,1,2447,+36.764514,-077.870379
51,025,930203,2,590,+36.732736,-077.848136
51,025,930203,3,1341,+36.758025,-077.761190
51,025,930300,1,1479,+36.706612,-078.007301
51,025,930300,2,1047,+36.639311,-077.899280
51,025,930300,3,917,+36.667180,-077.760108
51,025,930300,4,914,+36.571401,-077.848448
51,025,930300,5,1000,+36.579134,-077.986897
51,027,010100,1,1719,+37.354097,-081.991366
51,027,010100,2,976,+37.328263,-082.053691
51,027,010100,3,648,+37.333633,-082.134421
51,027,010100,4,911,+37.289215,-082.106590
51,027,010100,5,909,+37.413732,-081.978487
51,027,010200,1,1047,+37.373831,-082.125897
51,027,010200,2,777,+37.439321,-082.050946
51,027,010200,3,573,+37.319971,-082.204706
51,027,010200,4,740,+37.402031,-082.138684
51,027,010300,1,1407,+37.235647,-082.149603
51,027,010300,2,1301,+37.269158,-082.229318
51,027,010300,3,578,+37.287811,-082.166852
51,027,010400,1,1229,+37.291645,-081.982474
51,027,010400,2,1115,+37.263892,-082.077230
51,027,010500,1,936,+37.282873,-081.870172
51,027,010500,2,580,+37.218013,-081.821557
51,027,010600,1,808,+37.204396,-081.918117
51,027,010600,2,1835,+37.211417,-081.986684
51,027,010600,3,1264,+37.201140,-082.053023
51,027,010600,4,716,+37.155097,-081.964712
51,027,010700,1,1148,+37.109711,-082.056724
51,027,010700,2,769,+37.072651,-082.090170
51,027,010700,3,842,+37.200632,-082.172733
51,027,010700,4,1270,+37.161684,-082.116485
51,029,930101,1,2722,+37.698635,-078.509272
51,029,930101,2,1223,+37.659932,-078.640245
51,029,930102,1,1060,+37.614368,-078.357910
51,029,930102,2,991,+37.672810,-078.360539
51,029,930102,3,1026,+37.666280,-078.316881
51,029,930201,1,2904,+37.570807,-078.470238
51,029,930201,2,1716,+37.534880,-078.404689
51,029,930201,3,1049,+37.434311,-078.442579
51,029,930202,1,1194,+37.567965,-078.532019
51,029,930202,2,1723,+37.529797,-078.625148
51,029,930202,3,1538,+37.421516,-078.534025
51,031,020101,1,1532,+37.302544,-079.082599
51,031,020101,2,1458,+37.357366,-079.104809
51,031,020101,3,2874,+37.364589,-079.013448
51,031,020102,1,1750,+37.298149,-078.987725
51,031,020102,2,2114,+37.259628,-079.034736
51,031,020102,3,863,+37.246742,-079.085754
51,031,020200,1,1094,+37.339242,-079.132625
51,031,020200,2,993,+37.311153,-079.145495
51,031,020200,3,650,+37.306771,-079.188667
51,031,020200,4,2242,+37.316704,-079.171458
51,031,020300,1,1283,+37.344802,-079.245911
51,031,020300,2,978,+37.338958,-079.250374
51,031,020300,3,1596,+37.342700,-079.260051
51,031,020401,1,3076,+37.332982,-079.224990
51,031,020401,2,2228,+37.320379,-079.244160
51,031,020402,1,1616,+37.320763,-079.271550
51,031,020402,2,1299,+37.327585,-079.257404
51,031,020403,1,1251,+37.254120,-079.295732
51,031,020403,2,1607,+37.299581,-079.279037
51,031,020403,3,1582,+37.297810,-079.262805
51,031,020403,4,985,+37.297564,-079.243532
51,031,020500,1,1920,+37.218912,-079.159306
51,031,020500,2,2148,+37.227911,-079.223558
51,031,020500,3,1651,+37.271159,-079.180914
51,031,020500,4,1444,+37.285211,-079.145291
51,031,020600,1,891,+37.150421,-079.196521
51,031,020600,2,1433,+37.166515,-079.256265
51,031,020600,3,1589,+37.145993,-079.338551
51,031,020700,1,1093,+37.117600,-079.302153
51,031,020700,2,1023,+37.116568,-079.286163
51,031,020700,3,1336,+37.124770,-079.285353
51,031,020800,1,1265,+37.181936,-079.079312
51,031,020800,2,608,+37.153577,-079.010387
51,031,020800,3,1540,+37.111433,-079.106919
51,031,020900,1,1293,+37.169582,-078.898501
51,031,020900,2,1641,+37.077607,-078.956005
51,031,020900,3,896,+37.049569,-078.941899
51,033,030100,1,887,+38.168306,-077.198508
51,033,030100,2,289,+38.108808,-077.275491
51,033,030100,3,959,+38.078250,-077.362307
51,033,030100,4,1831,+38.179099,-077.404560
51,033,030201,1,2565,+37.942257,-077.406203
51,033,030202,1,1915,+37.980891,-077.223825
51,033,030300,1,1078,+38.027462,-077.333391
51,033,030300,2,957,+38.056412,-077.361103
51,033,030300,3,1135,+38.037902,-077.351962
51,033,030400,1,805,+38.085624,-077.470348
51,033,030400,2,1094,+38.065336,-077.529009
51,033,030500,1,1462,+38.007975,-077.445061
51,033,030500,2,1018,+37.935642,-077.496528
51,033,030500,3,2483,+37.998824,-077.569252
51,033,030500,4,3629,+38.026717,-077.547091
51,033,030500,5,3160,+37.994578,-077.529079
51,033,030600,1,1203,+37.842654,-077.329627
51,033,030600,2,2075,+37.877470,-077.416791
51,035,080100,1,1634,+36.794374,-080.723172
51,035,080100,2,1341,+36.843393,-080.753673
51,035,080100,3,720,+36.845726,-080.625929
51,035,080200,1,984,+36.802229,-080.813289
51,035,080200,2,1231,+36.766634,-080.755017
51,035,080200,3,1289,+36.733745,-080.752745
51,035,080200,4,1458,+36.746290,-080.816683
51,035,080300,1,1357,+36.797317,-080.875144
51,035,080300,2,2522,+36.721954,-080.901671
51,035,080300,3,1046,+36.768085,-080.981165
51,035,080400,1,2789,+36.694039,-080.846121
51,035,080400,2,923,+36.674827,-080.729261
51,035,080400,3,1610,+36.649801,-080.850735
51,035,080500,1,1364,+36.763225,-080.597867
51,035,080500,2,1202,+36.684150,-080.531594
51,035,080500,3,1008,+36.696821,-080.640612
